id	result
2118	['Ребят, много кто спрашивает где посты, чего мы проебываемся и когда вернёмся — так вот: рецухи и свежие альбомы будут в самое ближайшее время, но причины нашего отсутствия это не лень, уныние и прочие смертные грехи, а погружение с головой в музыку и в создание тусовок нашей мечты, имя которым — [club151111352|Station 2].', '16 марта готовится наше самое крупное доселе событие — [club162806305|Station 2 Home], на подготовку которого мы сосредоточили сейчас все наши силы.', 'На двух сценах Live8Club мы собираем крутых диджеев, а также поиграем и сами то самое музло, которое уже удостоилось строк в наших рецухах или пока только ждет своего часа: R. Wrotson — это, собственно, я, Игорек, DJ There — знакомый всем тут Юрец, Swan Drama — Паша, ведущий нерегулярной рубрики #треш_пашка_стайл.', 'Будем рады видеть всех подписчиков милого сердцу уебака, приходите, ведь если не придете, постов не будет!', '[club162806305|Station 2 Home] Live8club, Наставнический пер., 17/1 16 марта (22:00-08:00)']
2104	['Discrepant (англ.', 'inconsistent; conflicting; at variance from Latin discrepāns, from discrepāre to differ in sound, from crepāre to be noisy) — лондонский лейбл, издающий глубоко андерграундную музыку самых разных стилей, о которой вряд ли кто-либо вообще слышал; институция, на которой надо поставить закладку в Discogs и обязательно ещё к ней вернуться: ребята выпустили уже более 50 релизов — и не думают на этом останавливаться.', 'Например, в прошлом году они запустили новую серию релизов, содержащих атипичную португальскую музыку от множества исполнителей (мне лично знаком только Negra Branca, он же Marlene Ribeiro из великой индастриал-группы Gnod).', 'Первый выпуск, единственный вышедший на сегодняшний день посвящен работе и рабочим песням.', 'Классифицировать звучание очень сложно, хоть его единство и успешно поддерживается на протяжении всей компиляции: как на хорошем 4th world альбоме, сосредоточившись, тут можно в разные моменты услышать как продуманный электронный академизм, так и безумные гитарные эксперименты; почувствовать как нью-вейвовый подъем и джазоватый свинг, так и трагические, душу рвущие, народные напевы, кассетно-луповый гипноз и сносящую все каноны энергетику фри-джаза — но музыка не давит на уши обилием бьющих в лоб тегов и отсылок, всё гладко, органично, не-модно и не-высоколобо.', 'Всё согласно Марксу: пролетариат — самый прогрессивный класс и густо-красная обложка.', 'Various Artists Antologia De Música Atípica Portugues Vol.1: O Trabalho (Discrepant)']
2097	"['Суть последнего альбома канадского дуэта Blue Hawaii кратко, дельно и почти исчерпывающе описали они сами: ""Björk [голос] meets the xx [тематика песен] and DJ Koze [продакшн]"" — и в иронии, слышащейся в этой фразе читается выражение того же качества, которое делает их музыку такой классной: легкость и лаконичность.', 'Blue Hawaii будто бы совсем не занимаются проработкой своих песен, не ставят опытов с саундом, межэлементными связками, или сложными аранжировками — они просто используют беспроигрышные элементы: отчетливые синтовые мелодии, прозрачные биты, чистый вокал, полузабытые хуки из восьмидесятнического диско-хауса и нарочито гладкий продакшн попсы 90-х, сегодня после вала ""экспериментальных"" релизов на поп-лейблах самых разных уровней — это вновь звучит свежо, смело и классно.', 'Треков здесь много, они короткие, почти все — хитовые и запоминающиеся с первого прослушивания, не повторяющие при этом соседние с ними по LP песни.', 'У альбома есть более-менее значимая история создания и даже концепт: Blue Hawaii почти с самого своего основания много времени проводили отдельно друг от друга — вокалистка Рафаэль Стендел-Престон больше занималась своей инди-рок-группой Braids (кст, оч неплохой), тогда как Александр Кован ездил по европейским городам и по большей части просто диджеил (имя Agor вряд ли кому-то что-то скажет).', 'То обстоятельство, что и молодой человек, в которого влюбилась Стендел-Престон, тоже оказался от неё географически далёк, определило тематику многих её песен для Blue Hawaii: это love songs эпохи смартфонов и интернета.', 'Эта нить проходит через Tenderness где-то в лоб, где-то — с очень большой натяжкой, где-то она просто добавляет совершенно необязательные, хотя и милые телефонные вставки-виньетки.', 'Конечно, условный пичфорковский рецензент обязательно придерется: ничего нового, альбому не хватает цельности, тексты песен плоские и банальные (хотя порой и острые) — мол очередной альбом второго эшелона.', 'Но, кажется, надо ценить в музыке именно музыку, а не социальный контекст, прогрессивную музыкальную повестку и многословную, рефлексивную, запинающуюся и тонущую в собственной важности лирику — как, например, на расхваленной критикой, но по моему мнению совершенно провальной последней пластинке Обжорки (Björk), где абсурд и пустой пафос настолько выливается через край, что уже на обложке альбома Обжорка изображена с вагиной на лбу.', 'А вот Tenderness от Blue Hawaii — полная противоположность, и именно потому он один из лучших поп-релизов прошлого года.', 'Blue Hawaii Tenderness, 2017 (Arbutus)']"
2095	['Дебютный LP испанской девушки Сильвии Хименес Альварес на шведском лейбле iDEAL, на котором она доказывает, что индастриал может быть ценен не только своими бронебойными ритмами и даже не прямыми пафосными мелодическими линиями — но качествами гораздо более тонкими, хоть и не менее громкими и тяжелыми: сдавленной атмосферой, всеядным и всепереваривающим продакшном и сложным саунд-дизайном.', 'На Weightless Альварес отходит в сторону от непосредственно танцевальных схем (их можно послушать на её ипишках, вышедших ранее), исподтишка бьет обращением к дроуну, musique concrète, джазу и африканским ритмам, ни на секунду при этом не ослабляя атмосферного давления и не прекращая сгущать краски.', 'JASSS Weightless, 2017 (iDEAL)']
2092	['После серии ипишек Джо Ситон, один из самых интересных для уебака продюсеров современности, возвращается к полному формату, чтобы записать свой если не лучший, то точно самый цельный альбом.', 'Первый его LP — Suzi Ecto — как и многие синглы, скрывал в своих слоях тревогу, нелокализованный страх; архитектура треков и природа саунда были эзотерическими, герметическими, сокрытыми от понимания неофитами.', 'Многих они отпугивали — но многих и влюбляли: Ситон быстро поднялся в музыкальном мире и как диджей, и как продюсер, а успех принес ему уверенность и спокойствие.', 'На втором альбоме Arpo он не изменяет своему стилю: это то же сомнамбулическое техно в духе Laurel Halo и Биатрис Диллон (с которой у него даже был коллаб): нелинейная структура; безумная проработка в мелочах и дух расслабленной джем-сессии; неровно, будто с легким рандомайзером расставленные, скользкие, смазанные биты; изысканные джазоватые мелодии; 4th world эмбиенс, легкая дабоватость, ностальгия по раннему этапу idm-лейбла Warp.', 'Однако в композициях Ситона появляется новое чувство безмятежности, прозрачности и незамутненного счастья.', 'Эхо здесь теплое как никогда; мелодии — уютные, тихие, мягкие и несущие свет; музыкальные темы плавно приходят, уходят и возвращаются вновь; а местами ему даже на кларнете подыгрывает его отец.', 'Внимание слушателя рассеяно, ему комфортно и никуда не нужно, он может просто беспредметно мечтать — именно поэтому поставив альбом на луп, из него так сложно вовремя выйти.', 'Именно этого и добивался Ситон: в одном из интервью он говорит, что Arpo родился из той атмосферы, которую ему удавалось почувствовать на своих сетах в 5-6 утра, когда время замирало, оставляя только один неделимый тихий эйфорический момент.', 'Call Super Arpo, 2017 (Houndstooth)']
2088	"['До своего, возможно, лучшего альбома Карла Бозулич успела попробовать себя во многих жанрах, участвуя в глубоко андерграундных коллективах: в пост-панке в группе Neon Vein, в индустриальном арт-роке — в Ethyl Meatplow, в альтернативном кантри — в Geraldine Fibbers, а также немного погрузиться в импровизационный нойз.', 'Все эти ранние наработки прошли не зря и нашли свою совершенную реализацию в её по-настоящему значимом магнум-опусе Evangelista.', ""Бозулич в экспрессионистической манере растягивает кантри-баллады до состояния электризованного пост-рокового дроуна, несущего не облегчение и спокойствие, но кровавую драму, обостренные инстинктивные переживания и экзистенциальный ужас, зашитые в основании классического кантри, как романах южной готики авторства Фленнери О'Коннор."", 'Carla Bozulich Evangelista, 2006 (Constellation)']"
2086	['Классик минимал-хауса на одном уровне с самим Виллалобосом, Стивен Форд, выпустил три альбома, рискующих оказаться лучшими в жанре эвер, после чего с 2011-го ушёл в тень и покой, как ленивый демиург.', 'Однако в прошлом году открылось, что он сделал это только для того, чтобы быть свободным сочинять новые миры.', 'На новом альбоме US Drag Форд отказывается от многого, за что его так ценят: от плотной каледоскопической аранжировки, причудливо извивающейся мелодики, запитченного и мелко нарезанного сонграйтинга, от психоделического чувства — его музыка вообще становится гораздо более разреженной, однослойной и прямолинейной, здесь живут своей жизнью, подобно броуновским частицам, отдельные смягченные ударные, хлопки, шорохи, колокольчики и умолчания между ними — а через весь этот примордиальный бульон проходят простые, хоть подчас и странные, как будто случайные тональные сдвиги в духе клавишных переборов Брайана Ино.', 'Однако такое усечение, упрощение — это не путь назад, к нехитрым основам минимала, к предзадаваемым микроошибкам в программинге секвенсора, к точечному семплингу и прочим характерным скучным особенностям — наоборот, это абстрактизация, то есть дорога прогресса, выведение минимала на тот уровень развития языка, на котором становится возможным его диалог с IDM и эмбиентом, не без заметного акцента, но точно с нахождением общим местом.', 'Bruno Pronsato US Drag, 2017 (Foom)']
2085	['Польская музыкальная сцена — территория пока слишком обскурная для наших радаров, но к ней определенно стоит пристальнее покопаться: ребята здесь разносторонне образованны, в курсе многих направлений западной и мировой музыки, записывают свои работы на топовом уровне как какие-нибудь повернутые на музыке японцы, однако из их проектов почти никогда не вымывается специфическое национальное ощущение, постоянно обновляемое и перестраиваемое.', 'Недавно я посмотрел бесподобный польский киномюзикл (!)', 'Córki dancingu (The Lure, 2015) о русалках, вышедших на берег и разрывающихся между пением в стриптиз-баре, романтической любовью и страстью к поеданию людей (!!!)', '— и музыка там меня поразила: она была похоже мало на что земное при всём её поп-потенциале.', 'Теперь же я натолкнулся на альбом, которому посвящен этот пост — неожиданной коллаборации Васлава Зимпеля и Якуба Зиолека.', 'Первый из них, Зимпель, мунтиинструменталист, известен прежде всего в жанрах фри-джазовых импровизаций и околоакадемического минимализма, участвовал в проектах Hera и Ircha.', 'Второй, Зиолек, гитарист и певец-исполнитель — более массовый музыкант совсем из другой сферы: именно он переводил блэк-метал на язык европейского фолка в проектах Stara Rzeka и Innercity Ensemble.', 'Их совместный проект, начавшийся ещё в 2015-ом году в форме импровизационных лайвов, включил в себя все вышеупомянутые течения и здесь легко понять, чьего авторства тот или иной элемент — однако коллаборация вынудила каждого из них углубляться в малознакомые для них жанры и техники — возможно, переслушав группу Swans, пост-рок пионеров Disco Inferno и мечтательный фрик-фолк Animal Collective.', 'На диске представлены четыре песни, документирующие и цементирующие концерты Зимпеля и Зиолека, которые они давали последние два года.', 'Их структурные элементы — электронно-джазовые лупы — строго следуют груву минимализма, но вследствие эффекта количества обрастают таким количеством слоев, что этот грув теряется.', 'Их мелодика обращается за вдохновением к традиционным мотивам Восточной Европы, Балкан и Востока, но выстраивает эти бесчисленные кирпичики в форму, с большой дистанции воспринимаемую как вполне классический фолк (в этом Zimpel \u200b/ \u200bZiołek похожи на Ричарда Янгса) — а над всем этим на удивление удачно находит себе место невесомый светло-печальный вокал, не отличимый от Panda Bear.', 'Wacław Zimpel & Kuba Ziołek Zimpel \u200b/ \u200bZiołek, 2017 (Instant Classic)']
2082	"['Возвращение ночного эфира для заблудших душ и потерянных судеб: играют поэты-гомосексуалисты онли ( ).', 'Последний альбом Энтони Хегарти в качестве хоть педиковатого, но ещё пока парня — перед точкой невозврата, иными словами, трансгендерного перехода в аморфное нечеловеческое состояние ANOHNI — существа, повернутого на трендовых социальных проблемах, модном ""прогрессивно""-дегенератском саунде, незаметно подменяющего этику эстетикой, последовательное внутреннее содержание — на преходящий хештег, выстраданное личное мнение — на растворение в общественном консенсусе.', 'На The Crying Light ничего этого ещё нет: здесь Хегарти обращается к вечности, вопрошает бытие, нащупывает универсальное в человеке и мире и занимается прочими достойными человека вопросами.', 'Но тревожные сигналы уже есть (""In the garden with my mother / I stole a flower"", ""I saw six eyes glistening in my womb"", etc), причем они складываются в такую историю, в которой для Хегарти The Crying Light становится непосредственной подготовкой себя к зловещему превращению в нечто членораздельно непроизносимое — в ANOHNI.', 'Последний альбом Antony and the Johnsons — нарратив, цель которого — оправдать такое решение и убедить себя принять его.', 'Центральная тема альбома — переходы: прежде всего, от рождения к смерти, из этого мира в другой, но также и все бесконечные микро-смерти, которые мы переживаем каждый день, проходящие мысли, впечатления, состояния.', 'В соответствии с таким мировоззрением составлена и обложка: на ней изображен японец Кацуо Охно, профессионально танцевавший всю свою жизнь, пока его конечности не стали коченеть, после чего он не ушел во ""внутренний танец сознания"", скрывающийся за параличом тела.', 'В видении Хегарти Охно предстает не только как образец свободного самореализующегося человека, побеждающего законы природы (и часто носящим женские маски, как положено в японском театре), но и оттого как бессмертный полубог: на момент записи альбома ему было 102 года (правда ирония состоит в том, что умер он уже на следующий год).', 'В рамках The Crying Light цельная человеческая личность рассыпается здесь в постоянно меняющийся, то есть поток частиц, переживающий в каждое мгновение и смерть, и новое рождение.', 'Конечно, самое главное, волнующее и заветное для автора здесь, как и везде, остается скрытым и потаённым, проявляющихся лишь на периферии зрения и на маргиналиях мысли: центральная тема размышлений Хегарти — это трансгрессия, переход из одного человеческого состояния, или гендера, в иное.', 'Проводя множество аналогий между наиболее глобальными явлениями и закономерностями, Хегарти, конечно, не может не видеть то, что смена пола — это смерть, кладбище и сатана; но хочет прежде всех себе доказать — что это также воскресение, возрождение и божье дело.', 'Что вообще смерти нет, а значит в мире нет и ничего дурного, только бесконечный процесс перехода одного в другое.', 'Однако стоит относиться к этим идеям настороженно: ибо есть что-то странное, абсурдное и печальное, как в парализованном танцоре, так и в человеке, рожденном мужчиной, но ставшим женщиной.', 'Antony and the Johnsons The Crying Light, 2009 (Secretly Canadian)']"
2081	['Спустя пять лет, прошедших после первого альбома, Rhye возвращаются со своей версией саундтрека Дня святого Валентина-2018: почти не меняясь, но и не оставляя камня на камне от предыдущей инкарнации проекта.', 'На обложке опять муза и пассия вокалиста Майкла Милоша — но уже другая, с прежней он расстался.', 'Аналогично, музыкальное наполнение на втором альбоме изменилось не сильно — однако делают его здесь уже совсем другие люди: прежний продюсер проекта Робин Ганнибал покинул его и Милошу пришлось перестраивать состав Rhye из дуэта в полноценный многосоставный бэнд.', 'В то же время лейбл Polydor, на котором Rhye стартовали, разочаровался в слабо продаваемом исполнителе и забросил его менеджмент, так что ребятам пришлось отыграть около 500 выступлений, чтобы выкупить контракт — и перейти на более нишевый Loma Vista.', 'В песнях изменения в одних деталях идеально точно компенсируются изменениями в других: найти различия между Woman и Blood очень трудно, построить концептуальную разницу — наверное, невозможно.', 'Кажется, что Милош захотел ещё раз воспроизвести Woman, доведя каждый его элемент до безупречности и совершенной мягкости, гладкости, того идеального состояния, когда в музыке появляется легкая усталость от самой себя.', 'На Blood последняя отлично сочетается с расслабленной дорогой меланхолией, присущей стилю Rhye.', 'Аранжировки здесь значительно усложняются, многие из песен, если вслушаться в их техническую составляющую, являются шедеврами поп-продакшна.', 'Однако слушатель вряд ли услышит все эти подводные течения, их сложную динамику и разницу температур; перед ним находится лишь водная плоскость, поверхность, меняющаяся незначительно и незаметно, успокаивающая, но и немного тоскливая, неживая, бессмысленная.', 'В итоге, Blood — возможно, лучшие песни о любви, исполненные в жанре меблировочной музыки, декоративно-прикладного творчества, такого, в котором каждое переживание окаменевает в памяти до того, как оно было прочувствовано.', 'Сложно сказать, является ли этот вывод критикой или похвалой — но Blood действительно обладает силой приводить слушателя к невозможности отличать плохое от хорошего, вторичное — от ироничного и вдумчивого, неудачное — от концептуального и тд.', 'Поэтому этот альбом займет в памяти скромное, тихое, но определенное место.', 'Мне история Rhye, как она строится до сих пор, очень напоминает малоизвестного восьмидесятнического исполнителя Lewis (похожему, кстати по саунду и оч годному), который начинал с действительно красивого и свободно дышащего этереального соула о любви; потом стал так же мастерски полировать свои песни до болезненного онемения и возвышенной обездвиженности, пока они на поздних альбомах не начали зачахать и сохнуть, теряя все свои богатые одеяния и обнажая жесткий, острый и хриплый блюзовый каркас.', 'Сложно представить, куда пойдет Rhye после сложной акробатики на одном месте, которая происходит на Blood — но такому радикальному варианту я не удивлюсь и мне было бы интересно послушать подобную трансформацию женственного стиля Милоша.', 'Rhye Blood, 2018 (Loma Vista)']
2080	['Криповая, триповая, подкрадывающаяся во тьме непрямыми путями музыка, которая, казалось бы, могла родиться только в самых аутентичных, потаённых, священных локациях Детройта и Чикаго — если бы необъяснимым образом не пришла к нам из Нью-Джерси, города, близкого к Нью-Йорку и как и он известного своими яркими и отчетливыми композициями в хип-хопе и гараж-хаусе.', 'Джоуи Андерсон чурается типового саунда своего города, он последовательно удаляет из своих композиций многие звонкие и все аффрикаты, здесь почти нет клэпов и снейров — взамен гипнотические каскады приглушенных бас-бочек, нуарные синты, психоделический продакшн, реверб и странные семплы и инструменты, включаемые в микс как будто бы случайно и беспорядочно, но, как в дадаизме, выстраивающихся в нарратив, играющий на периферийных ассоциациях.', 'After Forever — его первый LP после множества ипишек на довольно скромных лейблах — и вышел он сразу на Декмантеле.', 'Joey Anderson After Forever, 2014 (Dekmantel)']
2079	"['Джеймс Стинсон всегда наполнял свои работы таинственностью и неоднозначностью, не только погружая слушателя в один из самых мистических электро-саунд, но и наполняя свои релизы обилием подводных камней, с трудом пригодных к раскрытию концептов и сложноустроенных мифологий.', 'Для его последнего альбома Lab Rat XL — Mice Or Cyborg эту работу по сокрытию эзотерического содержания за него во многом сделала жизнь: релиз вышел уже после скоропостижной смерти Стинсона в 2002-ом, а потому не получил комментариев, достаточных для возможности толкования его высказывания, здесь нет даже названий треков, которые Стинсон обычно тщательно отбирал как ловкие подсказки для своих преданных слушателей.', 'Mice Or Cyborg должен был стать седьмым альбомом Drexciya в серии ""Storm"", рассказывающей о подводной цивилизации ниггеров-атлантов, выброшенных за борт кораблей работорговцев, плывших из Африки в Америку — однако какое именно отношение имеет этот альбом ко всей концепции понять, видимо, невозможно: здесь нет ни вокала, ни сколько-нибудь показательного артворка.', 'Зато с точки зрения саунддизайна Lab Rat XL говорит сам за себя: этот меланхоличный и в то же время очень сдержанный и техновый звук идеально умещается в слаборазработанную до 2003-го (и в дальнейшем) нишу электро, которую в стинсоновских координатах стоит обозначить как пространство между суровым пацанским саундом Drexciya и интроспективными мелодичными композициями Lifestyles Of The Laptop Café.', 'Lab Rat XL Mice Or Cyborg, 2003 (Clone)']"
2075	"['Golden Teacher — команда необычная для танцевальной сцены, потому что в ней участвует аж шесть человек.', 'Соответственно, с общим видением здесь приходится сложно: Golden Teacher объединены лишь стремлением к приподнятому и слегка экзотичному саунду, но не к слепой веселости, а к чуткому тёмным сторонам реальности оптимизму.', 'От трека к треку их стиль решительно меняется, и эти изменения не выстраиваются в последовательную историю, поэтому даже на их прошлых релизах — сплошь EP и синглах — сложно обозначить объединяющую тему.', 'No Luscious Life — формально их дебютный альбом, но ребята уже в пресс-релизе обозначают, что они не хотят называть этот релиз альбомом: просто от них давно не было вестей, поэтому они почувствовали, что пришла пора освободиться от накопившегося студийного материала, здесь нет никакого альбомного концепта или другой формы организации композиций, просто набор из семи разнородных треков.', 'И треки эти — одни из лучших, которые я слышал в 2017-ом.', ""Просто перевожу описания каждого из них, как их приводят сами Golden Teacher, потому что они небанальные и здоровские: 1) поп-фанк эссе против системы наемного труда и её моральной усталости; 2) перкуссионный оммаж легендарному сенегальскому поэту Аби Нгана Диопу; 3) движовая баллада про двух несчастных влюбленных, застрявших посреди межгаллактического путешествия; 4) сладкий и низменный трек для последних минут на танцполе великого ливерпульского клуба Kazimier; 5) дезориентирующее погружение в ужас оживающих теней, которые мы видели в детстве; 6) песня о сборе урожая, спетая машинами в полностью автоматизированном обществе под осенним солнцем; 7) the impressionist clamour of the eponymous grand finale's tentative chamber music."", 'Golden Teacher No Luscious Life, 2017 (Golden Teacher)']"
2071	['Возвращаюсь со своей вахтовой недельной работы в любимый родной уебак — и сразу пощу альбом по теме.', 'На своем дебютнике (их прошлый диск, Bird Sound Power был хоть и потрясной, но всё же компиляцией уже изданного материала) Colón Man ямайский дуэт Equiknoxx роют вглубь: не только изучая гораздо более глубокие, хтонические риддимы и экспериментальные пласты своего техно-дэнсхолл саунда, но и уходя в своей рефлексии вглубь ямайской истории, к 1910-м годам, когда этот регион открылся миру.', 'Дело в том, что в 1904-1914 года сто тысяч ямайцев отправились на строительство Панамского канала, где они приобщились к обычаям развитого западного общества настолько, что когда они вернулись на родину, на них смотрели как на вернувшихся из иного мира или как на пришельцев с другой планеты.', 'Люди из Колона (город в Панаме) — как их назвали — стали героями множества фольклорных историй и песен, уже не были похожи ни на жителей Ямайки, ни на белых — из-за чего они считались за кого-го вроде полубогов, обладающих сверхъестественной силой и связью с потаенными каналами связи, позволявших им определять час дня до минуты просто глядя на небо.', 'Но, возможно, именно с них началась прочное взаимодействие Ямайки и Европы, приведшее в конце концов к рождению рэгги, даба и дэнсхола.', 'Концептуально обращаясь именно к этому времени, Equiknoxx на собственно музыкальном уровне строят соответствующий саунд, отличный от того, что мы привыкли думать о теплой, доброй и дружелюбной Ямайки: этот звук отчужденный, холодноватый, абстрактный, отделенный от всего лишнего и случайного — но крайне продуманный и инновационный.', 'Equiknoxx Colón Man, 2017 (DDS)']
2063	['Дод Аль-Хилали, родившийся в США, выросший в Уэлсе, а сейчас обосновавшийся в Берлине — один из самых умных и интересных, хоть и не очень заметных хаус-продюсеров.', 'Его треки, на протяжении шести лет до этого выпускавшиеся до этого синглами на Kompakt и Ghostly International показывали изобретательный продакшн, незаметно объединявший черты саунда разных хаус- и техно-сцен, а недавно на Technicolour (оч годном импринте Ninja Tune) вышла его первый LP, не только цементировавший статус Dauwd, но и поднявшая его продакшн на новый уровень проработки.', 'Семь треков Theory of Colours твердо держатся седативного, гладкого, тихого и мягкого, наполненного воздухом дип-хауса в лучших традициях стиля, призванного для того, чтобы приносить на танцпол спокойствие и тихое счастье.', 'Однако за сразу бьющими в глаза теплыми винтажными синтами и элегантным дилеем кроется сложная многослойная композиция, в которой у внимательного слушателя раз за разом обманываются ожидания; тут играют в основном тревожно гудящие мелодии в детройском ключе, а то и более таинственные пассажи.', 'Иными словами, здесь в рамках максимально комфортного дип-хауса аккуратно реализуется подоплека всеохватывающей неустойчивости и неопределенности, криповости авангарного техно.', 'Сам Dauwd в своём пресс-релизе пишет о том, что наибольшее влияние на альбом, над которым он пристально работал более года, оказали такие неожиданные музыканты, как электронные пионеры Терри Райли и Реймонд Скотт, а также авангардные радиошоу BBC Radiophonic Workshop 50-60-х и ранний краутрок.', 'Мастерство Dauwd состоит в том, что он закопал эти влияния так глубоко, что без подсказки их уже никак не расслышишь — а значит высок шанс приписать их достижения одному лишь инновативному мышлению продюсера.', 'Dauwd Theory of Colours, 2017 (Technicolour)']
